order_id,order_date,customer_id,country,city,channel,category,subcategory,unit_price,quantity,discount,revenue,cost
O2466,2025-09-13 02:00:00,C10017,France,Lyon,Mobile App,Fashion,Fashion Sub5,101.91,1,0.14,87.93,57.76
O2467,2025-10-04 19:00:00,C11242,India,Mumbai,Retail,Fashion,Fashion Sub1,23.63,1,0.0,23.63,13.93
O2468,2025-05-10 15:00:00,C11085,UK,Leeds,Mobile App,Sports,Sports Sub2,199.54,1,0.0,199.54,115.12
O2469,2025-01-06 20:00:00,C10992,India,Delhi,Mobile App,Electronics,Electronics Sub3,289.67,3,0.35,564.85,685.63
O2470,2024-03-29 12:00:00,C10656,Australia,Brisbane,Web,Sports,Sports Sub1,294.57,3,0.0,883.72,489.59
O2471,2025-01-12 02:00:00,C10973,USA,Chicago,Web,Sports,Sports Sub3,146.38,1,0.0,146.38,116.27
O2472,2024-12-01 14:00:00,C10280,Germany,Hamburg,Web,Electronics,Electronics Sub2,258.13,5,0.04,1236.73,867.15
O2473,2025-09-07 22:00:00,C10239,Australia,Melbourne,Web,Electronics,Electronics Sub5,59.35,3,0.06,167.67,127.37
O2474,2025-08-20 22:00:00,C10022,India,Bengaluru,Web,Electronics,Electronics Sub4,143.41,5,0.0,717.07,456.0
O2475,2025-10-02 19:00:00,C10755,USA,Seattle,Web,Sports,Sports Sub2,174.8,1,0.13,151.98,124.78
O2476,2024-11-25 10:00:00,C11011,Australia,Sydney,Web,Home,Home Sub5,185.84,3,0.07,518.68,336.25
O2477,2024-02-14 16:00:00,C11348,Brazil,Brasília,Web,Electronics,Electronics Sub2,248.83,1,0.0,248.83,158.75
O2478,2025-05-17 13:00:00,C10820,France,Marseille,Web,Beauty,Beauty Sub5,46.47,1,0.0,46.47,34.3
O2479,2024-03-29 17:00:00,C11230,Sweden,Malmö,Web,Electronics,Electronics Sub3,197.08,1,0.03,190.45,147.65
O2480,2025-04-18 01:00:00,C10811,Netherlands,Rotterdam,Mobile App,Sports,Sports Sub2,186.16,1,0.0,186.16,142.96
O2481,2025-01-03 11:00:00,C11286,India,Hyderabad,Mobile App,Home,Home Sub1,147.51,2,0.0,295.02,169.21
O2482,2024-11-15 09:00:00,C10845,Germany,Munich,Web,Home,Home Sub2,30.76,1,0.0,30.76,18.05
O2483,2025-09-08 00:00:00,C10939,UK,Manchester,Mobile App,Fashion,Fashion Sub4,130.63,1,0.0,130.63,95.71
O2484,2024-09-20 05:00:00,C10181,UK,Leeds,Retail,Sports,Sports Sub5,153.22,3,0.15,391.76,265.33
O2485,2024-05-14 20:00:00,C11037,UK,London,Web,Home,Home Sub3,157.85,3,0.0,473.55,270.52
O2486,2024-11-15 05:00:00,C10392,Netherlands,Utrecht,Retail,Fashion,Fashion Sub3,158.38,1,0.0,158.38,126.17
O2487,2025-02-17 22:00:00,C11061,Australia,Brisbane,Web,Beauty,Beauty Sub3,133.01,2,0.0,266.01,171.43
O2488,2025-07-30 19:00:00,C10906,Canada,Toronto,Retail,Sports,Sports Sub3,210.97,1,0.0,210.97,142.62
O2489,2025-03-03 08:00:00,C10717,Netherlands,Amsterdam,Retail,Electronics,Electronics Sub3,111.05,5,0.2,445.54,339.45
O2490,2024-11-17 07:00:00,C11024,India,Delhi,Web,Electronics,Electronics Sub1,166.18,2,0.22,258.39,241.24
O2491,2025-05-30 23:00:00,C10348,Sweden,Gothenburg,Web,Sports,Sports Sub4,72.24,1,0.0,72.24,44.58
O2492,2025-08-28 21:00:00,C10758,Canada,Toronto,Retail,Sports,Sports Sub1,10.0,5,0.0,50.0,28.38
O2493,2024-10-28 15:00:00,C10743,India,Hyderabad,Web,Fashion,Fashion Sub4,25.26,2,0.0,50.52,29.56
O2494,2024-02-04 16:00:00,C10111,Sweden,Malmö,Mobile App,Beauty,Beauty Sub5,31.62,3,0.03,91.66,56.08
O2495,2025-05-26 23:00:00,C10931,India,Bengaluru,Mobile App,Fashion,Fashion Sub3,198.72,1,0.0,198.72,134.48
O2496,2025-06-11 08:00:00,C11259,Australia,Brisbane,Web,Electronics,Electronics Sub4,10.0,1,0.0,10.0,7.48
O2497,2025-10-08 14:00:00,C10396,Canada,Vancouver,Mobile App,Fashion,Fashion Sub2,335.54,2,0.16,562.81,442.97
O2498,2024-11-16 08:00:00,C10201,Germany,Munich,Mobile App,Electronics,Electronics Sub2,126.37,6,0.07,705.11,552.31
O2499,2025-02-16 14:00:00,C10318,Sweden,Gothenburg,Web,Home,Home Sub5,66.77,2,0.13,116.83,90.17
O2500,2025-03-20 04:00:00,C11018,Sweden,Malmö,Marketplace,Electronics,Electronics Sub2,10.0,1,0.0,10.0,7.66
O2501,2024-01-04 17:00:00,C11168,USA,San Francisco,Mobile App,Sports,Sports Sub3,164.83,3,0.0,494.5,275.95
O2502,2025-05-21 15:00:00,C11365,Germany,Cologne,Web,Beauty,Beauty Sub2,138.56,1,0.0,138.56,93.69
O2503,2024-09-11 06:00:00,C10718,Netherlands,Rotterdam,Retail,Beauty,Beauty Sub1,215.22,3,0.0,645.66,363.01
O2504,2025-05-24 14:00:00,C10443,UK,Manchester,Mobile App,Electronics,Electronics Sub4,165.48,3,0.0,496.45,308.56
O2505,2024-07-20 15:00:00,C11297,Sweden,Gothenburg,Web,Electronics,Electronics Sub1,107.95,1,0.0,107.95,84.23
O2506,2025-10-18 16:00:00,C11261,Netherlands,Rotterdam,Web,Electronics,Electronics Sub5,76.41,2,0.05,144.68,96.07
O2507,2024-07-31 21:00:00,C10244,Sweden,Stockholm,Web,Electronics,Electronics Sub4,111.72,1,0.31,77.14,69.87
O2508,2025-01-30 13:00:00,C10025,Sweden,Malmö,Retail,Beauty,Beauty Sub4,50.51,3,0.08,138.71,109.58
O2509,2024-07-06 18:00:00,C10420,Australia,Brisbane,Mobile App,Beauty,Beauty Sub2,207.82,1,0.0,207.82,127.08
O2510,2025-05-24 23:00:00,C11246,USA,San Francisco,Marketplace,Home,Home Sub1,21.79,5,0.07,101.02,72.35
O2511,2024-09-19 18:00:00,C11194,Germany,Berlin,Mobile App,Sports,Sports Sub4,206.63,2,0.05,393.9,231.67
O2512,2025-08-26 05:00:00,C10653,USA,Seattle,Mobile App,Home,Home Sub3,284.19,3,0.04,816.33,594.37
O2513,2025-02-24 04:00:00,C11156,Netherlands,Utrecht,Marketplace,Home,Home Sub3,180.13,1,0.0,180.13,115.77
O2514,2025-01-01 09:00:00,C10366,Canada,Montreal,Web,Electronics,Electronics Sub2,204.42,3,0.0,613.27,397.58
O2515,2025-04-19 14:00:00,C10097,Canada,Toronto,Web,Fashion,Fashion Sub2,199.39,1,0.04,191.92,138.13
O2516,2025-07-27 16:00:00,C10510,France,Marseille,Web,Electronics,Electronics Sub3,227.29,1,0.0,227.29,150.38
O2517,2024-11-09 15:00:00,C10585,Australia,Brisbane,Retail,Home,Home Sub1,69.96,1,0.0,69.96,55.15
O2518,2024-10-28 13:00:00,C11388,Australia,Sydney,Web,Beauty,Beauty Sub3,151.45,1,0.0,151.45,110.52
O2519,2025-09-09 16:00:00,C10166,India,Hyderabad,Web,Home,Home Sub2,213.92,1,0.09,194.92,122.48
O2520,2025-01-24 13:00:00,C10998,Netherlands,Amsterdam,Web,Sports,Sports Sub3,165.87,2,0.0,331.75,212.56
O2521,2025-05-26 19:00:00,C10543,Sweden,Malmö,Mobile App,Fashion,Fashion Sub1,126.73,1,0.12,111.73,69.93
O2522,2024-06-14 20:00:00,C11130,USA,Austin,Web,Fashion,Fashion Sub2,98.35,1,0.0,98.35,56.45
O2523,2025-04-29 23:00:00,C11004,USA,San Francisco,Web,Electronics,Electronics Sub5,130.84,2,0.11,233.67,193.18
O2524,2024-01-10 19:00:00,C10949,USA,New York,Retail,Home,Home Sub1,301.16,2,0.0,602.32,357.56
O2525,2025-09-23 08:00:00,C10930,Germany,Munich,Web,Sports,Sports Sub5,165.11,1,0.0,165.11,97.42
O2526,2024-01-12 06:00:00,C11308,UK,London,Web,Sports,Sports Sub3,224.18,4,0.17,743.46,590.51
O2527,2025-09-10 20:00:00,C10752,France,Paris,Retail,Home,Home Sub3,185.47,2,0.0,370.95,243.35
O2528,2025-03-30 21:00:00,C11251,India,Mumbai,Web,Electronics,Electronics Sub4,126.56,1,0.34,84.12,84.27
O2529,2025-09-19 22:00:00,C10255,India,Delhi,Mobile App,Electronics,Electronics Sub3,64.19,4,0.0,256.74,150.54
O2530,2024-05-18 10:00:00,C10430,Germany,Munich,Web,Electronics,Electronics Sub3,88.77,2,0.08,163.46,116.83
O2531,2024-10-16 16:00:00,C11322,UK,Bristol,Web,Home,Home Sub4,218.18,4,0.07,811.77,532.84
O2532,2025-07-27 19:00:00,C10467,UK,Manchester,Mobile App,Home,Home Sub4,88.55,2,0.05,167.81,118.53
O2533,2024-12-03 09:00:00,C10431,Brazil,Rio de Janeiro,Web,Fashion,Fashion Sub2,55.1,2,0.09,99.97,86.35
O2534,2024-12-23 04:00:00,C10206,Netherlands,Rotterdam,Retail,Home,Home Sub2,10.0,3,0.0,30.0,18.28
O2535,2024-02-27 13:00:00,C10010,France,Lyon,Marketplace,Sports,Sports Sub2,189.05,2,0.0,378.09,241.01
O2536,2024-03-26 19:00:00,C10415,Brazil,São Paulo,Web,Sports,Sports Sub5,10.0,1,0.0,10.0,5.95
O2537,2024-08-06 12:00:00,C10602,UK,London,Web,Electronics,Electronics Sub4,220.43,1,0.16,185.3,126.74
O2538,2024-05-04 01:00:00,C10369,India,Bengaluru,Mobile App,Sports,Sports Sub2,48.93,1,0.12,42.93,38.83
O2539,2024-06-25 14:00:00,C10052,Sweden,Malmö,Web,Sports,Sports Sub1,99.92,3,0.0,299.76,182.03
O2540,2024-02-07 14:00:00,C10563,USA,Austin,Web,Home,Home Sub2,147.44,2,0.0,294.89,209.47
O2541,2025-07-15 22:00:00,C10555,India,Delhi,Web,Fashion,Fashion Sub2,308.0,3,0.0,924.0,723.11
O2542,2025-10-29 17:00:00,C10214,India,Delhi,Web,Fashion,Fashion Sub2,131.23,1,0.0,131.23,88.52
O2543,2025-07-06 13:00:00,C10106,UK,London,Mobile App,Fashion,Fashion Sub2,151.42,1,0.0,151.42,104.14
O2544,2025-02-17 07:00:00,C10624,USA,New York,Retail,Electronics,Electronics Sub3,148.72,4,0.0,592.24,373.71
O2545,2025-04-04 10:00:00,C10018,Australia,Sydney,Web,Sports,Sports Sub2,45.28,2,0.0,90.56,57.64
O2546,2024-08-23 02:00:00,C11001,Germany,Munich,Web,Electronics,Electronics Sub4,86.57,1,0.08,79.74,57.82
O2547,2025-02-24 12:00:00,C10639,Brazil,São Paulo,Retail,Fashion,Fashion Sub2,163.53,2,0.0,327.07,212.76
O2548,2024-11-13 21:00:00,C10485,Brazil,Rio de Janeiro,Retail,Sports,Sports Sub3,101.39,1,0.0,101.39,77.62
O2549,2024-03-09 00:00:00,C10190,Brazil,São Paulo,Web,Fashion,Fashion Sub1,46.19,1,0.0,46.19,36.12
O2550,2024-03-25 02:00:00,C10248,Sweden,Malmö,Mobile App,Home,Home Sub1,124.63,3,0.21,294.63,283.62
O2551,2025-03-07 03:00:00,C10034,Australia,Melbourne,Mobile App,Fashion,Fashion Sub1,183.39,1,0.0,183.39,133.09
O2552,2024-04-30 19:00:00,C10719,UK,Bristol,Web,Beauty,Beauty Sub3,200.87,2,0.0,401.74,246.02
O2553,2024-04-14 02:00:00,C11094,Australia,Sydney,Mobile App,Sports,Sports Sub2,85.89,1,0.0,85.89,64.81
O2554,2025-09-19 12:00:00,C10143,Germany,Munich,Web,Electronics,Electronics Sub2,37.28,2,0.0,74.55,52.79
O2555,2025-01-18 06:00:00,C10311,Australia,Brisbane,Web,Sports,Sports Sub4,94.29,4,0.0,377.15,244.02
O2556,2024-02-04 21:00:00,C10950,Brazil,Brasília,Web,Home,Home Sub5,10.0,5,0.31,34.45,34.32
O2557,2024-09-30 18:00:00,C10556,USA,Austin,Web,Electronics,Electronics Sub5,81.22,3,0.0,243.67,147.17
O2558,2024-08-11 13:00:00,C10821,USA,San Francisco,Web,Home,Home Sub3,261.47,4,0.0,1045.87,628.94
O2559,2024-07-13 12:00:00,C10306,India,Delhi,Web,Home,Home Sub1,10.0,3,0.0,30.0,19.85
O2560,2024-02-28 17:00:00,C10727,USA,New York,Web,Home,Home Sub3,73.06,2,0.04,140.13,98.23
O2561,2025-06-29 19:00:00,C10685,Sweden,Stockholm,Mobile App,Sports,Sports Sub1,76.66,1,0.02,75.26,56.33
O2562,2024-05-31 17:00:00,C10307,Brazil,São Paulo,Retail,Electronics,Electronics Sub1,239.84,1,0.01,238.06,189.95
O2563,2024-09-15 23:00:00,C10257,USA,Chicago,Web,Home,Home Sub3,10.0,2,0.06,18.73,11.46
O2564,2024-07-11 16:00:00,C10373,Netherlands,Rotterdam,Mobile App,Sports,Sports Sub2,48.64,1,0.0,48.64,36.11
O2565,2024-12-03 06:00:00,C10420,Germany,Berlin,Mobile App,Sports,Sports Sub5,158.74,2,0.0,317.47,230.46
O2566,2024-09-13 12:00:00,C11211,Canada,Montreal,Marketplace,Beauty,Beauty Sub4,110.56,3,0.0,331.68,213.24
O2567,2025-02-12 20:00:00,C10948,Netherlands,Utrecht,Mobile App,Home,Home Sub1,163.89,4,0.0,655.55,418.43
O2568,2024-06-18 01:00:00,C11351,Brazil,Brasília,Web,Electronics,Electronics Sub1,162.7,3,0.0,488.11,360.15
O2569,2025-08-22 00:00:00,C11358,India,Mumbai,Mobile App,Home,Home Sub3,131.79,3,0.0,395.37,249.24
O2570,2025-05-03 13:00:00,C11391,Germany,Hamburg,Mobile App,Fashion,Fashion Sub4,114.75,4,0.0,458.99,324.74
O2571,2025-02-08 21:00:00,C10946,Canada,Montreal,Web,Sports,Sports Sub2,102.12,5,0.0,510.6,367.64
O2572,2024-03-28 08:00:00,C10255,Brazil,Rio de Janeiro,Mobile App,Fashion,Fashion Sub4,10.0,1,0.18,8.24,7.51
O2573,2025-10-06 10:00:00,C10556,UK,Manchester,Retail,Home,Home Sub3,247.48,4,0.02,966.51,593.41
O2574,2025-10-29 00:00:00,C10453,India,Bengaluru,Web,Home,Home Sub5,49.91,4,0.0,199.62,142.31
O2575,2024-01-04 19:00:00,C11332,India,Hyderabad,Mobile App,Beauty,Beauty Sub2,159.95,2,0.0,319.9,178.59
O2576,2024-11-03 08:00:00,C10411,France,Paris,Mobile App,Electronics,Electronics Sub2,10.0,5,0.04,47.81,31.51
O2577,2024-04-21 01:00:00,C11075,UK,Bristol,Mobile App,Electronics,Electronics Sub2,194.58,1,0.05,185.73,118.93
O2578,2025-09-04 20:00:00,C10486,Germany,Munich,Web,Home,Home Sub3,10.0,1,0.0,10.0,6.58
O2579,2024-07-05 23:00:00,C10041,UK,Bristol,Mobile App,Sports,Sports Sub4,181.92,3,0.0,545.76,376.42
O2580,2024-08-04 10:00:00,C10749,USA,New York,Mobile App,Electronics,Electronics Sub2,66.9,2,0.0,133.8,77.98
O2581,2025-02-01 00:00:00,C10149,Brazil,Brasília,Web,Sports,Sports Sub5,115.38,1,0.0,115.38,84.79
O2582,2024-04-08 23:00:00,C10491,UK,Manchester,Web,Electronics,Electronics Sub5,111.33,2,0.04,213.02,178.06
O2583,2024-03-06 03:00:00,C10609,France,Marseille,Mobile App,Electronics,Electronics Sub3,85.01,4,0.0,340.03,255.86
O2584,2025-06-08 18:00:00,C11080,Sweden,Stockholm,Mobile App,Electronics,Electronics Sub3,145.0,4,0.0,580.0,426.5
O2585,2025-05-17 21:00:00,C10544,Canada,Vancouver,Web,Fashion,Fashion Sub2,63.96,4,0.0,255.82,143.53
O2586,2024-07-18 20:00:00,C11026,France,Lyon,Web,Electronics,Electronics Sub4,94.21,1,0.0,94.21,66.59
O2587,2025-07-13 19:00:00,C10742,Canada,Calgary,Web,Sports,Sports Sub2,13.53,3,0.03,39.24,27.68
O2588,2025-05-16 00:00:00,C10480,Brazil,São Paulo,Web,Fashion,Fashion Sub1,10.0,3,0.0,30.0,22.93
O2589,2024-03-20 13:00:00,C10952,Brazil,Rio de Janeiro,Web,Home,Home Sub2,81.47,3,0.35,158.87,139.28
O2590,2024-04-21 22:00:00,C10180,Canada,Vancouver,Web,Sports,Sports Sub5,76.56,1,0.0,76.56,57.37
O2591,2025-08-09 14:00:00,C11182,Canada,Vancouver,Web,Electronics,Electronics Sub2,127.46,2,0.27,186.15,141.08
O2592,2024-05-20 15:00:00,C11140,Canada,Montreal,Retail,Home,Home Sub3,187.39,2,0.0,374.79,260.58
O2593,2025-10-18 06:00:00,C11020,Brazil,Brasília,Mobile App,Beauty,Beauty Sub3,109.21,4,0.35,283.95,297.39
O2594,2025-01-10 19:00:00,C10483,USA,Seattle,Web,Electronics,Electronics Sub5,182.43,1,0.0,182.43,122.53
O2595,2025-05-14 05:00:00,C10569,Australia,Melbourne,Web,Fashion,Fashion Sub5,43.33,1,0.16,36.44,24.16
O2596,2024-07-01 20:00:00,C10508,Netherlands,Amsterdam,Web,Electronics,Electronics Sub3,109.86,5,0.0,549.32,304.91
O2597,2024-05-27 02:00:00,C11049,USA,Chicago,Web,Beauty,Beauty Sub3,192.25,1,0.03,185.61,146.98
O2598,2025-07-22 18:00:00,C10509,Brazil,Rio de Janeiro,Mobile App,Electronics,Electronics Sub3,73.31,2,0.0,146.62,84.95
O2599,2024-10-06 06:00:00,C11048,India,Hyderabad,Web,Electronics,Electronics Sub3,21.17,5,0.0,105.84,77.27
O2600,2025-07-29 20:00:00,C10143,Brazil,Rio de Janeiro,Retail,Fashion,Fashion Sub4,215.35,2,0.12,378.03,292.72
O2601,2025-08-21 00:00:00,C11147,Sweden,Gothenburg,Mobile App,Home,Home Sub3,10.0,3,0.0,30.0,19.84
O2602,2024-03-16 04:00:00,C11228,UK,Leeds,Web,Sports,Sports Sub5,10.0,1,0.16,8.4,6.21
O2603,2025-07-03 08:00:00,C11288,Canada,Montreal,Retail,Fashion,Fashion Sub3,243.68,1,0.16,204.77,181.18
O2604,2025-02-12 05:00:00,C10692,India,Bengaluru,Marketplace,Home,Home Sub5,110.94,1,0.02,108.26,81.15
O2605,2024-09-09 03:00:00,C11182,France,Lyon,Web,Home,Home Sub4,179.83,1,0.0,179.83,122.82
O2606,2024-04-24 12:00:00,C10176,USA,Chicago,Web,Home,Home Sub2,28.5,1,0.0,28.5,19.52
O2607,2025-05-31 02:00:00,C10322,USA,Seattle,Web,Sports,Sports Sub1,211.76,1,0.0,211.76,132.92
O2608,2024-10-19 12:00:00,C11357,UK,Leeds,Marketplace,Home,Home Sub5,82.58,1,0.0,82.58,59.0
O2609,2024-03-09 11:00:00,C10416,UK,London,Web,Sports,Sports Sub3,277.62,2,0.0,555.24,376.23
O2610,2024-07-12 21:00:00,C11283,Sweden,Gothenburg,Mobile App,Electronics,Electronics Sub2,10.0,1,0.0,10.0,7.62
O2611,2024-12-13 10:00:00,C10080,Brazil,Rio de Janeiro,Web,Electronics,Electronics Sub3,209.09,2,0.0,418.18,330.26
O2612,2025-04-08 14:00:00,C10445,Germany,Hamburg,Mobile App,Fashion,Fashion Sub3,153.26,1,0.05,145.92,93.78
O2613,2025-01-22 20:00:00,C11296,Germany,Munich,Retail,Fashion,Fashion Sub2,122.32,1,0.0,122.32,89.66
O2614,2024-07-23 22:00:00,C10896,Canada,Toronto,Mobile App,Fashion,Fashion Sub1,10.0,2,0.0,20.0,13.87
O2615,2024-06-11 14:00:00,C10139,Germany,Munich,Mobile App,Sports,Sports Sub1,87.97,1,0.0,87.97,51.33
O2616,2024-09-24 12:00:00,C10762,Sweden,Stockholm,Web,Sports,Sports Sub2,213.14,1,0.0,213.14,147.37
O2617,2025-05-04 16:00:00,C11215,Australia,Melbourne,Retail,Sports,Sports Sub4,38.74,2,0.0,77.48,52.62
O2618,2024-05-19 06:00:00,C11321,Australia,Brisbane,Web,Home,Home Sub3,144.63,1,0.0,144.63,80.23
O2619,2025-10-31 07:00:00,C11264,Australia,Sydney,Web,Fashion,Fashion Sub3,57.66,1,0.0,57.66,35.61
O2620,2024-05-17 16:00:00,C10710,Australia,Melbourne,Web,Beauty,Beauty Sub2,32.09,1,0.0,32.09,18.49
O2621,2025-10-28 07:00:00,C10601,Brazil,Brasília,Mobile App,Sports,Sports Sub4,93.82,2,0.17,155.76,112.07
O2622,2025-08-27 20:00:00,C10844,India,Mumbai,Mobile App,Home,Home Sub2,57.7,2,0.0,115.4,84.39
O2623,2025-08-02 19:00:00,C10686,USA,Seattle,Mobile App,Sports,Sports Sub5,199.74,2,0.0,399.48,317.13
O2624,2025-04-27 19:00:00,C10115,India,Bengaluru,Marketplace,Electronics,Electronics Sub1,207.35,1,0.15,175.66,133.05
O2625,2024-09-05 10:00:00,C10119,Brazil,Brasília,Mobile App,Fashion,Fashion Sub5,18.19,2,0.0,36.37,25.42
O2626,2025-01-02 12:00:00,C10722,USA,Austin,Web,Electronics,Electronics Sub3,59.0,3,0.25,132.54,111.3
O2627,2024-01-08 14:00:00,C10112,Canada,Vancouver,Web,Fashion,Fashion Sub2,40.65,1,0.09,37.03,23.37
O2628,2025-08-04 08:00:00,C11128,Netherlands,Amsterdam,Mobile App,Electronics,Electronics Sub3,82.46,4,0.0,329.83,201.82
O2629,2025-05-15 10:00:00,C10056,Sweden,Stockholm,Marketplace,Fashion,Fashion Sub3,76.82,4,0.02,302.07,202.25
O2630,2025-08-20 23:00:00,C10099,USA,Austin,Web,Electronics,Electronics Sub3,165.29,2,0.0,330.58,242.29
O2631,2025-06-28 20:00:00,C11128,Brazil,Rio de Janeiro,Web,Electronics,Electronics Sub3,100.01,2,0.0,200.03,158.45
O2632,2024-02-29 04:00:00,C10357,India,Hyderabad,Retail,Sports,Sports Sub1,191.02,1,0.0,191.02,144.99
O2633,2024-11-14 08:00:00,C10643,USA,San Francisco,Mobile App,Electronics,Electronics Sub5,218.12,1,0.12,191.63,126.76
O2634,2024-08-15 16:00:00,C10133,Sweden,Stockholm,Mobile App,Electronics,Electronics Sub5,297.83,1,0.0,297.83,164.95
O2635,2024-07-29 03:00:00,C11065,UK,London,Retail,Sports,Sports Sub1,80.85,1,0.0,80.85,48.6
O2636,2025-03-26 14:00:00,C10990,France,Paris,Web,Electronics,Electronics Sub3,78.3,2,0.15,133.87,96.46
O2637,2025-07-27 20:00:00,C10091,Germany,Cologne,Mobile App,Electronics,Electronics Sub4,84.46,3,0.17,211.4,156.76
O2638,2025-03-31 00:00:00,C10735,Australia,Melbourne,Retail,Home,Home Sub1,135.29,6,0.0,811.71,582.04
O2639,2024-07-15 18:00:00,C10749,Germany,Munich,Web,Electronics,Electronics Sub3,205.21,1,0.0,205.21,135.83
O2640,2025-01-18 12:00:00,C10623,USA,New York,Web,Electronics,Electronics Sub4,35.08,5,0.0,175.41,126.33
O2641,2024-06-17 23:00:00,C10881,USA,Austin,Web,Home,Home Sub1,14.37,2,0.0,28.74,19.6
O2642,2025-02-26 08:00:00,C11158,USA,Austin,Mobile App,Home,Home Sub4,145.71,1,0.0,145.71,108.76
O2643,2024-08-27 03:00:00,C10778,India,Bengaluru,Web,Home,Home Sub4,165.66,1,0.0,165.66,117.92
O2644,2024-03-07 18:00:00,C10139,Canada,Montreal,Web,Beauty,Beauty Sub5,42.77,1,0.14,36.66,26.63
O2645,2025-02-25 02:00:00,C10961,Brazil,Brasília,Marketplace,Fashion,Fashion Sub4,10.0,1,0.0,10.0,7.11
O2646,2025-02-16 08:00:00,C11253,UK,London,Mobile App,Sports,Sports Sub5,189.45,4,0.0,757.8,496.0
O2647,2024-09-09 20:00:00,C11281,Canada,Calgary,Marketplace,Home,Home Sub4,15.44,3,0.0,46.33,34.87
O2648,2024-04-26 23:00:00,C10226,France,Marseille,Mobile App,Sports,Sports Sub4,22.03,2,0.0,44.07,28.37
O2649,2024-09-25 23:00:00,C10894,Germany,Cologne,Mobile App,Sports,Sports Sub2,59.88,1,0.0,59.88,34.87
O2650,2025-04-18 12:00:00,C10871,UK,Leeds,Web,Fashion,Fashion Sub3,35.02,3,0.0,105.05,68.16
O2651,2025-10-10 11:00:00,C11209,Canada,Toronto,Mobile App,Fashion,Fashion Sub4,123.35,1,0.0,123.35,96.45
O2652,2025-03-12 02:00:00,C10301,Australia,Brisbane,Retail,Fashion,Fashion Sub3,49.14,3,0.03,143.23,91.3
O2653,2025-06-09 21:00:00,C10438,France,Marseille,Mobile App,Sports,Sports Sub5,150.58,1,0.0,150.58,98.53
O2654,2024-10-12 02:00:00,C10969,Germany,Hamburg,Retail,Electronics,Electronics Sub2,44.66,5,0.0,223.28,141.25
O2655,2024-10-18 17:00:00,C10939,India,Mumbai,Marketplace,Home,Home Sub5,116.06,2,0.0,232.12,158.87
O2656,2025-07-26 06:00:00,C10440,France,Paris,Web,Electronics,Electronics Sub2,84.55,1,0.0,84.55,62.73
O2657,2025-06-02 15:00:00,C10203,Germany,Berlin,Retail,Home,Home Sub2,212.24,2,0.18,348.53,252.61
O2658,2024-09-05 22:00:00,C11272,France,Lyon,Mobile App,Fashion,Fashion Sub3,57.34,3,0.0,172.03,114.55
O2659,2024-01-27 02:00:00,C10833,USA,San Francisco,Web,Sports,Sports Sub2,154.04,1,0.0,154.04,116.95
O2660,2024-03-30 04:00:00,C11013,USA,Austin,Mobile App,Electronics,Electronics Sub5,32.97,1,0.0,32.97,19.19
O2661,2024-01-19 05:00:00,C11245,UK,Bristol,Web,Electronics,Electronics Sub5,93.09,2,0.0,186.17,130.31
O2662,2024-06-25 16:00:00,C10819,Canada,Montreal,Web,Electronics,Electronics Sub1,217.77,3,0.09,595.1,373.68
O2663,2024-11-20 14:00:00,C11100,India,Delhi,Retail,Electronics,Electronics Sub3,87.24,1,0.21,68.88,52.23
O2664,2024-11-27 19:00:00,C11359,Netherlands,Amsterdam,Web,Beauty,Beauty Sub5,233.87,1,0.0,233.87,150.86
O2665,2024-09-28 02:00:00,C10208,Sweden,Malmö,Marketplace,Home,Home Sub4,119.17,3,0.0,357.51,212.47
O2666,2024-12-14 10:00:00,C11214,France,Paris,Web,Fashion,Fashion Sub5,100.47,3,0.0,301.42,194.66
O2667,2024-07-24 17:00:00,C10546,UK,Bristol,Web,Fashion,Fashion Sub5,76.68,2,0.0,153.36,95.39
O2668,2024-03-17 15:00:00,C11101,USA,San Francisco,Web,Home,Home Sub3,24.98,3,0.0,74.94,58.75
O2669,2025-02-21 20:00:00,C10009,USA,Austin,Marketplace,Fashion,Fashion Sub5,202.62,1,0.0,202.62,131.47
O2670,2025-01-28 00:00:00,C10521,Australia,Sydney,Retail,Fashion,Fashion Sub1,175.1,3,0.0,525.29,296.28
O2671,2025-01-10 05:00:00,C10502,UK,Manchester,Mobile App,Electronics,Electronics Sub5,57.85,1,0.0,57.85,41.86
O2672,2024-09-01 18:00:00,C11357,India,Bengaluru,Web,Beauty,Beauty Sub3,234.56,1,0.0,234.56,153.1
O2673,2024-10-01 07:00:00,C10242,UK,London,Web,Sports,Sports Sub2,185.15,4,0.21,586.63,439.84
O2674,2024-12-17 19:00:00,C10101,USA,San Francisco,Mobile App,Beauty,Beauty Sub5,49.98,3,0.07,138.96,110.75
O2675,2024-09-26 00:00:00,C11042,Germany,Berlin,Marketplace,Electronics,Electronics Sub5,149.39,1,0.0,149.39,112.48
O2676,2025-01-03 05:00:00,C11172,UK,Manchester,Marketplace,Beauty,Beauty Sub3,144.6,1,0.0,144.6,95.93
O2677,2024-03-04 01:00:00,C10716,Brazil,São Paulo,Web,Electronics,Electronics Sub4,91.49,3,0.0,274.48,198.08
O2678,2025-05-07 17:00:00,C10704,India,Hyderabad,Mobile App,Home,Home Sub4,10.0,1,0.0,10.0,6.94
O2679,2025-06-27 12:00:00,C10685,India,Delhi,Mobile App,Electronics,Electronics Sub2,129.68,1,0.0,129.68,80.22
